time,latitude,longitude,depth_km,magnitude,region,tsunami_risk,energy_joules
2020-05-28 03:32:35,-11.4533,-59.9054,40.7,4.24,Andes Subduction Zone (Chile/Peru),0,144543977074.5928
2020-05-28 14:51:57,22.1745,81.2464,4.2,4.29,Himalaya-Alpide Belt,0,171790838715.75858
2020-05-28 17:09:57,37.2748,43.1374,5.9,4.23,Mediterranean-Aegean Zone,0,139636836105.59363
2020-05-29 04:45:52,-41.5761,-175.6658,175.7,4.03,New Zealand-Tonga Arc,0,69984199600.22717
2020-05-29 05:00:45,22.7218,-64.857,12.4,5.39,Mid-Atlantic Ridge,0,7673614893618.154
2020-05-29 17:58:33,35.0612,-126.6671,2.0,4.01,California-Cascadia Fault System,0,65313055264.74716
2020-05-30 02:22:23,-22.6449,-64.3399,73.6,5.32,Andes Subduction Zone (Chile/Peru),0,6025595860743.593
2020-05-30 04:45:14,40.4499,78.9028,28.6,4.53,Himalaya-Alpide Belt,0,393550075455.7764
2020-05-30 08:19:57,28.429,72.3356,14.5,4.58,Himalaya-Alpide Belt,0,467735141287.1981
2020-05-30 17:24:45,36.1232,-123.9,7.4,4.75,California-Cascadia Fault System,0,841395141645.1964
2020-05-30 21:44:28,-19.4937,-77.0245,12.4,5.9,Andes Subduction Zone (Chile/Peru),0,44668359215096.53
2020-05-31 13:14:18,2.9687,110.4221,153.3,4.05,Indonesia-Philippines Arc,0,74989420933.24559
2020-06-01 06:45:06,65.2736,-150.1,94.9,4.4,Aleutian-Alaska Arc,0,251188643150.95822
2020-06-02 04:30:12,35.5645,28.7256,2.0,4.13,Mediterranean-Aegean Zone,0,98855309465.6941
2020-06-02 11:48:19,41.0243,26.5905,14.9,4.5,Mediterranean-Aegean Zone,0,354813389233.57605
2020-06-02 16:29:01,18.603,-97.3671,22.7,4.17,Mexico-Central America Trench,0,113501081567.23143
2020-06-03 12:04:21,-19.4415,-75.7758,42.9,4.0,Andes Subduction Zone (Chile/Peru),0,63095734448.019424
2020-06-03 13:13:41,44.331,143.1839,173.7,5.12,Japan-Kuril Subduction Zone,0,3019951720402.019
2020-06-03 17:50:46,36.2613,142.1153,55.7,4.25,Japan-Kuril Subduction Zone,0,149623565609.44357
2020-06-04 17:03:23,27.9378,104.8972,24.5,4.32,Himalaya-Alpide Belt,0,190546071796.32523
2020-06-06 07:17:49,51.6692,-176.9807,2.0,4.58,Aleutian-Alaska Arc,0,467735141287.1981
2020-06-08 02:36:36,-8.8621,128.932,73.8,4.35,Indonesia-Philippines Arc,0,211348903983.66434
2020-06-08 16:52:40,41.2505,17.796,17.8,4.35,Mediterranean-Aegean Zone,0,211348903983.66434
2020-06-09 03:27:44,1.3794,136.4993,11.0,4.66,Indonesia-Philippines Arc,0,616595001861.481
2020-06-09 05:05:57,-15.0343,139.299,2.0,4.39,Indonesia-Philippines Arc,0,242661009508.24045
2020-06-11 18:54:56,42.9461,-26.6827,8.4,4.6,Mid-Atlantic Ridge,0,501187233627.2715
2020-06-12 14:24:29,5.9083,123.3249,96.4,4.15,Indonesia-Philippines Arc,0,105925372517.72897
2020-06-12 16:18:34,-14.2834,-60.2725,10.1,4.51,Andes Subduction Zone (Chile/Peru),0,367282300498.0842
2020-06-12 18:10:04,47.1537,135.1099,151.3,4.25,Japan-Kuril Subduction Zone,0,149623565609.44357
2020-06-13 15:34:10,68.4099,-167.3143,47.7,4.19,Aleutian-Alaska Arc,0,121618600064.63704
2020-06-14 03:43:22,39.9616,94.7131,25.5,4.24,Himalaya-Alpide Belt,0,144543977074.5928
2020-06-14 05:24:52,31.6357,147.9287,148.7,4.17,Japan-Kuril Subduction Zone,0,113501081567.23143
2020-06-14 12:36:03,-2.0143,32.003,15.0,4.11,East African Rift,0,92257142715.47629
2020-06-14 20:15:49,22.911,94.4189,2.0,4.54,Himalaya-Alpide Belt,0,407380277804.1122
2020-06-15 03:15:06,16.4574,-94.8881,2.0,4.65,Mexico-Central America Trench,0,595662143529.011
2020-06-16 00:46:41,40.1483,73.9891,2.0,4.29,Himalaya-Alpide Belt,0,171790838715.75858
2020-06-16 10:26:45,34.3888,42.4012,32.2,4.21,Mediterranean-Aegean Zone,0,130316677845.22948
2020-06-17 08:44:02,-21.4869,-67.2283,2.0,4.45,Andes Subduction Zone (Chile/Peru),0,298538261891.79694
2020-06-18 05:25:43,37.028,65.825,23.6,4.31,Himalaya-Alpide Belt,0,184077200146.8958
2020-06-18 06:48:31,5.8775,128.7945,7.3,4.09,Indonesia-Philippines Arc,0,86099375218.45981
2020-06-18 20:15:31,14.2638,-98.7934,54.8,4.31,Mexico-Central America Trench,0,184077200146.8958
2020-06-19 08:46:47,7.9175,102.5381,78.5,4.64,Indonesia-Philippines Arc,0,575439937337.1543
2020-06-19 11:35:42,-3.9059,142.0263,18.8,4.09,Indonesia-Philippines Arc,0,86099375218.45981
2020-06-19 11:46:39,41.7961,-116.4082,17.0,4.94,California-Cascadia Fault System,0,1621810097358.933
2020-06-19 14:33:49,60.7182,-152.2731,11.6,4.05,Aleutian-Alaska Arc,0,74989420933.24559
2020-06-19 19:59:17,27.3351,70.005,13.4,4.14,Himalaya-Alpide Belt,0,102329299228.07495
2020-06-20 08:10:58,-6.1366,120.4616,186.5,4.93,Indonesia-Philippines Arc,0,1566751070108.1501
2020-06-21 13:32:08,3.8761,112.2236,145.4,4.16,Indonesia-Philippines Arc,0,109647819614.31828
2020-06-22 03:20:13,53.8872,-153.1804,9.8,5.34,Aleutian-Alaska Arc,0,6456542290346.536
2020-06-23 07:09:46,32.9879,89.8304,53.6,4.36,Himalaya-Alpide Belt,0,218776162394.95517
2020-06-24 07:23:06,-23.6128,-107.3495,14.5,4.62,Mid-Atlantic Ridge,0,537031796370.25323
2020-06-25 05:41:52,34.6246,-119.551,4.8,4.77,California-Cascadia Fault System,0,901571137605.9534
2020-06-25 19:21:43,2.285,111.4738,84.0,5.39,Indonesia-Philippines Arc,0,7673614893618.154
2020-06-26 07:29:03,68.2334,-155.4005,2.0,4.53,Aleutian-Alaska Arc,0,393550075455.7764
2020-06-27 06:29:39,40.1127,23.5224,23.5,4.59,Mediterranean-Aegean Zone,0,484172367584.0979
2020-06-28 02:37:33,61.2519,-164.4636,37.7,4.02,Aleutian-Alaska Arc,0,67608297539.197914
2020-06-28 07:17:27,34.0716,-124.0454,32.2,4.19,California-Cascadia Fault System,0,121618600064.63704
2020-06-28 09:25:54,56.8499,-155.0313,20.6,4.27,Aleutian-Alaska Arc,0,160324539069.0035
2020-06-28 19:01:51,32.2088,133.9087,124.3,4.05,Japan-Kuril Subduction Zone,0,74989420933.24559
2020-06-29 10:09:26,21.2358,77.1187,2.8,4.71,Himalaya-Alpide Belt,0,732824533138.9015
2020-06-29 15:48:01,-14.1808,174.64,24.4,4.55,New Zealand-Tonga Arc,0,421696503428.5823
2020-06-30 12:55:24,-13.2492,109.5753,138.8,4.58,Indonesia-Philippines Arc,0,467735141287.1981
2020-07-01 17:40:57,29.6842,63.8419,12.7,4.28,Himalaya-Alpide Belt,0,165958690743.7556
2020-07-02 02:09:35,61.6486,-152.5119,32.1,4.4,Aleutian-Alaska Arc,0,251188643150.95822
2020-07-02 09:36:17,20.9519,69.1623,6.5,4.41,Himalaya-Alpide Belt,0,260015956316.52667
2020-07-02 19:52:03,23.2147,-35.5751,12.4,4.27,Mid-Atlantic Ridge,0,160324539069.0035
2020-07-04 03:18:08,-13.2248,100.1411,100.1,4.66,Indonesia-Philippines Arc,0,616595001861.481
2020-07-04 20:40:16,-10.3062,-48.0881,82.6,4.08,Andes Subduction Zone (Chile/Peru),0,83176377110.26709
2020-07-05 10:20:57,35.7756,143.1741,16.1,4.26,Japan-Kuril Subduction Zone,0,154881661891.24796
2020-07-05 13:13:47,43.8278,86.5204,9.4,4.15,Himalaya-Alpide Belt,0,105925372517.72897
2020-07-05 15:46:00,-1.7449,-37.5352,12.1,4.27,Mid-Atlantic Ridge,0,160324539069.0035
2020-07-05 18:04:49,26.7294,75.3123,41.9,4.11,Himalaya-Alpide Belt,0,92257142715.47629
2020-07-06 14:17:56,30.8999,87.7339,37.2,4.03,Himalaya-Alpide Belt,0,69984199600.22717
2020-07-06 23:25:42,-30.0306,-76.9343,156.6,5.48,Andes Subduction Zone (Chile/Peru),0,10471285480508.984
2020-07-07 02:36:19,57.7456,-156.8273,83.7,4.63,Aleutian-Alaska Arc,0,555904257270.4049
2020-07-07 07:04:54,-16.1743,-88.0365,108.9,5.41,Andes Subduction Zone (Chile/Peru),0,8222426499470.695
2020-07-08 22:40:58,41.2609,-123.1239,14.4,4.04,California-Cascadia Fault System,0,72443596007.49892
2020-07-10 10:01:50,50.904,-156.5695,2.0,4.37,Aleutian-Alaska Arc,0,226464430759.30618
2020-07-10 19:40:19,-8.7944,-25.2002,11.7,4.47,Mid-Atlantic Ridge,0,319889510969.13904
2020-07-10 21:32:30,39.7006,63.0096,23.2,4.08,Himalaya-Alpide Belt,0,83176377110.26709
2020-07-10 21:59:31,48.8053,77.7007,2.0,4.53,Himalaya-Alpide Belt,0,393550075455.7764
2020-07-12 00:12:24,-6.1376,-177.383,242.9,4.43,New Zealand-Tonga Arc,0,278612116862.97723
2020-07-12 01:14:46,31.1714,-119.4088,11.0,4.44,California-Cascadia Fault System,0,288403150312.66113
2020-07-12 02:11:16,5.3898,110.2275,81.4,4.04,Indonesia-Philippines Arc,0,72443596007.49892
2020-07-12 02:58:32,-4.0418,-58.8493,73.4,4.17,Andes Subduction Zone (Chile/Peru),0,113501081567.23143
2020-07-12 12:54:58,33.0836,150.9904,47.2,4.18,Japan-Kuril Subduction Zone,0,117489755493.95303
2020-07-14 00:14:45,47.2161,-143.1496,91.3,4.25,Aleutian-Alaska Arc,0,149623565609.44357
2020-07-14 14:29:24,34.3997,97.2894,4.8,4.38,Himalaya-Alpide Belt,0,234422881531.99274
2020-07-15 03:46:45,53.3867,-167.256,2.0,4.93,Aleutian-Alaska Arc,0,1566751070108.1501
2020-07-15 10:14:55,-11.247,-67.514,9.5,4.03,Andes Subduction Zone (Chile/Peru),0,69984199600.22717
2020-07-15 13:08:24,2.7458,126.607,127.6,4.13,Indonesia-Philippines Arc,0,98855309465.6941
2020-07-15 16:56:19,-24.854,-74.4917,59.1,4.32,Andes Subduction Zone (Chile/Peru),0,190546071796.32523
2020-07-15 17:38:59,-0.5182,126.6541,2.0,5.02,Indonesia-Philippines Arc,0,2137962089502.2236
2020-07-15 22:26:26,-4.0338,-54.735,100.5,6.21,Andes Subduction Zone (Chile/Peru),0,130316677845229.47
2020-07-17 09:00:39,-2.8366,128.8166,2.0,5.11,Indonesia-Philippines Arc,0,2917427014001.166
2020-07-18 00:18:37,8.3095,101.9074,40.3,4.13,Himalaya-Alpide Belt,0,98855309465.6941
2020-07-18 12:30:28,10.1344,117.8844,84.3,4.05,Indonesia-Philippines Arc,0,74989420933.24559
2020-07-18 15:10:38,58.7298,-159.2668,2.0,4.74,Aleutian-Alaska Arc,0,812830516164.0995
2020-07-19 07:57:37,36.6893,-125.4642,11.7,4.0,California-Cascadia Fault System,0,63095734448.019424
2020-07-19 09:17:49,55.2258,-136.8225,18.0,4.16,Aleutian-Alaska Arc,0,109647819614.31828
2020-07-20 12:40:49,36.0288,-124.8856,20.0,4.69,California-Cascadia Fault System,0,683911647281.4307
2020-07-21 00:55:24,67.3678,-172.1853,2.0,4.06,Aleutian-Alaska Arc,0,77624711662.86928
2020-07-21 02:21:52,-16.9931,-70.8989,101.4,4.03,Andes Subduction Zone (Chile/Peru),0,69984199600.22717
2020-07-21 18:28:18,21.6756,-94.802,25.4,4.38,Mexico-Central America Trench,0,234422881531.99274
2020-07-23 07:08:50,44.2947,138.1754,16.4,4.86,Japan-Kuril Subduction Zone,0,1230268770812.381
2020-07-24 06:57:46,42.7253,68.1172,4.7,4.64,Himalaya-Alpide Belt,0,575439937337.1543
2020-07-24 13:04:57,42.208,-160.48,37.1,4.02,Aleutian-Alaska Arc,0,67608297539.197914
2020-07-24 21:53:19,40.9799,149.9316,18.2,4.38,Japan-Kuril Subduction Zone,0,234422881531.99274
2020-07-25 08:08:03,40.3039,136.4193,99.7,4.11,Japan-Kuril Subduction Zone,0,92257142715.47629
2020-07-25 15:51:34,29.2351,102.7182,23.9,4.14,Himalaya-Alpide Belt,0,102329299228.07495
2020-07-25 17:36:02,-7.1912,30.0826,11.9,4.2,East African Rift,0,125892541179.41713
2020-07-25 22:59:58,17.5044,-89.882,18.4,4.06,Mexico-Central America Trench,0,77624711662.86928
2020-07-27 13:36:37,-3.711,138.4951,269.9,4.13,Indonesia-Philippines Arc,0,98855309465.6941
2020-07-28 19:46:45,-24.5266,-71.9053,2.0,4.51,Andes Subduction Zone (Chile/Peru),0,367282300498.0842
2020-07-29 08:43:43,61.3929,-160.6659,67.1,4.62,Aleutian-Alaska Arc,0,537031796370.25323
2020-07-29 23:38:40,42.9936,31.8446,14.1,4.53,Mediterranean-Aegean Zone,0,393550075455.7764
2020-07-30 02:50:53,-34.9608,-71.7022,49.3,4.56,Andes Subduction Zone (Chile/Peru),0,436515832240.16656
2020-07-31 07:15:09,13.4435,120.4285,2.0,4.04,Indonesia-Philippines Arc,0,72443596007.49892
2020-08-01 00:24:36,32.8148,17.3431,35.6,4.01,Mediterranean-Aegean Zone,0,65313055264.74716
2020-08-01 23:24:33,-13.9815,-56.9295,3.9,4.39,Mid-Atlantic Ridge,0,242661009508.24045
2020-08-03 07:26:57,31.8193,-115.206,16.1,4.19,California-Cascadia Fault System,0,121618600064.63704
2020-08-03 12:34:08,-4.0906,-6.8863,3.9,4.53,Mid-Atlantic Ridge,0,393550075455.7764
2020-08-03 23:52:54,38.9093,-118.4524,17.0,4.25,California-Cascadia Fault System,0,149623565609.44357
2020-08-04 00:25:03,-12.3634,116.7571,60.6,5.51,Indonesia-Philippines Arc,0,11614486138403.46
2020-08-04 08:02:57,-18.152,116.0291,2.0,4.13,Indonesia-Philippines Arc,0,98855309465.6941
2020-08-05 07:52:40,38.6174,24.5971,2.0,4.81,Mediterranean-Aegean Zone,0,1035142166679.3452
2020-08-09 01:58:02,41.7041,125.2964,134.2,4.05,Japan-Kuril Subduction Zone,0,74989420933.24559
2020-08-09 18:24:43,18.2775,-92.1227,15.8,4.59,Mexico-Central America Trench,0,484172367584.0979
2020-08-10 11:25:14,-49.9558,178.524,315.6,4.41,New Zealand-Tonga Arc,0,260015956316.52667
2020-08-11 09:13:27,3.0758,105.5711,181.7,4.01,Indonesia-Philippines Arc,0,65313055264.74716
2020-08-11 13:34:47,-25.0569,-66.9669,63.0,4.03,Andes Subduction Zone (Chile/Peru),0,69984199600.22717
2020-08-11 22:05:30,-3.8661,115.3007,163.2,4.48,Indonesia-Philippines Arc,0,331131121482.59076
2020-08-12 05:08:31,-1.2931,128.9838,2.0,4.07,Indonesia-Philippines Arc,0,80352612218.56194
2020-08-12 08:13:36,74.1736,-153.6911,2.0,4.75,Aleutian-Alaska Arc,0,841395141645.1964
2020-08-12 20:38:15,-19.7959,-57.3932,63.7,4.39,Andes Subduction Zone (Chile/Peru),0,242661009508.24045
2020-08-13 04:37:22,-9.0213,-51.0585,52.7,4.03,Andes Subduction Zone (Chile/Peru),0,69984199600.22717
2020-08-13 20:45:40,40.8167,25.3288,2.0,5.16,Mediterranean-Aegean Zone,0,3467368504525.3096
2020-08-14 02:12:29,2.6084,19.174,13.6,4.28,Mid-Atlantic Ridge,0,165958690743.7556
2020-08-14 16:53:33,40.4761,141.2674,87.5,5.69,Japan-Kuril Subduction Zone,0,21627185237270.246
2020-08-14 19:58:50,59.7033,-153.9676,82.5,4.03,Aleutian-Alaska Arc,0,69984199600.22717
2020-08-15 06:07:14,-24.0575,-69.9063,57.3,5.4,Andes Subduction Zone (Chile/Peru),0,7943282347242.8545
2020-08-15 14:42:23,33.3941,139.8671,2.0,4.07,Japan-Kuril Subduction Zone,0,80352612218.56194
2020-08-15 19:22:36,-32.3338,-87.8394,56.1,4.31,Andes Subduction Zone (Chile/Peru),0,184077200146.8958
2020-08-15 22:37:33,-60.2818,-22.0848,14.3,4.07,Mid-Atlantic Ridge,0,80352612218.56194
2020-08-16 00:37:57,-4.3631,119.2956,24.8,4.25,Indonesia-Philippines Arc,0,149623565609.44357
2020-08-19 18:58:27,-9.6953,-35.5111,8.2,4.53,Mid-Atlantic Ridge,0,393550075455.7764
2020-08-23 03:17:55,-8.2189,123.4538,32.9,4.3,Indonesia-Philippines Arc,0,177827941003.89227
2020-08-24 06:10:40,29.5702,28.4006,3.9,4.48,Mediterranean-Aegean Zone,0,331131121482.59076
2020-08-26 04:13:26,10.3957,-93.2364,2.0,4.68,Mexico-Central America Trench,0,660693448007.5964
2020-08-26 06:01:32,6.2771,126.8562,137.3,5.12,Indonesia-Philippines Arc,0,3019951720402.019
2020-08-27 04:52:17,33.5396,142.1479,162.4,5.07,Japan-Kuril Subduction Zone,0,2540972705549.3115
2020-08-29 17:29:38,17.1512,-93.9867,39.7,4.03,Mexico-Central America Trench,0,69984199600.22717
2020-08-29 18:48:27,-17.1622,3.6414,13.4,4.72,Mid-Atlantic Ridge,0,758577575029.182
2020-08-29 22:47:26,-19.1374,-73.9355,15.1,4.12,Andes Subduction Zone (Chile/Peru),0,95499258602.14369
2020-08-29 23:10:38,20.6148,83.6854,48.0,4.56,Himalaya-Alpide Belt,0,436515832240.16656
2020-08-30 17:20:22,41.6369,84.1349,2.0,4.7,Himalaya-Alpide Belt,0,707945784384.1403
2020-08-31 08:15:25,-6.7835,-5.9635,12.9,4.13,Mid-Atlantic Ridge,0,98855309465.6941
2020-09-01 12:25:12,-0.147,114.0168,12.4,5.04,Indonesia-Philippines Arc,0,2290867652767.77
2020-09-02 02:16:30,31.6267,76.2637,31.9,4.38,Himalaya-Alpide Belt,0,234422881531.99274
2020-09-02 06:33:02,32.5068,26.1212,13.0,4.17,Mediterranean-Aegean Zone,0,113501081567.23143
2020-09-02 15:38:36,37.4515,-120.5,11.2,4.22,California-Cascadia Fault System,0,134896288259.16505
2020-09-02 20:47:05,54.3641,-141.8371,2.0,6.04,Aleutian-Alaska Arc,0,72443596007498.9
2020-09-03 10:00:17,-19.1627,-65.2234,24.5,4.03,Andes Subduction Zone (Chile/Peru),0,69984199600.22717
2020-09-04 22:27:23,36.0043,139.4442,58.4,4.06,Japan-Kuril Subduction Zone,0,77624711662.86928
2020-09-05 10:11:19,-12.0659,110.8648,80.9,4.75,Indonesia-Philippines Arc,0,841395141645.1964
2020-09-05 13:30:03,32.8952,-122.0151,5.4,4.78,California-Cascadia Fault System,0,933254300796.9886
2020-09-06 00:40:42,16.5132,76.78,24.1,4.02,Himalaya-Alpide Belt,0,67608297539.197914
2020-09-07 10:18:30,-0.5134,110.9651,105.5,4.86,Indonesia-Philippines Arc,0,1230268770812.381
2020-09-09 22:24:40,42.7499,63.6581,37.3,4.67,Himalaya-Alpide Belt,0,638263486190.5482
2020-09-10 03:29:15,7.6273,136.3423,132.4,4.58,Indonesia-Philippines Arc,0,467735141287.1981
2020-09-10 14:27:59,3.9681,-8.4548,3.1,4.32,Mid-Atlantic Ridge,0,190546071796.32523
2020-09-11 12:28:43,44.7071,140.8823,75.5,4.19,Japan-Kuril Subduction Zone,0,121618600064.63704
2020-09-11 13:38:16,34.6257,137.3252,126.3,4.37,Japan-Kuril Subduction Zone,0,226464430759.30618
2020-09-12 03:07:59,2.2554,126.1784,221.5,5.37,Indonesia-Philippines Arc,0,7161434102129.027
2020-09-13 03:24:25,16.0511,-105.7347,74.9,4.29,Mexico-Central America Trench,0,171790838715.75858
2020-09-15 03:37:58,-19.7503,-81.0993,2.0,4.33,Andes Subduction Zone (Chile/Peru),0,197242273611.48535
2020-09-15 06:42:09,-13.9868,-40.6453,4.6,4.38,Mid-Atlantic Ridge,0,234422881531.99274
2020-09-17 02:12:34,14.3197,106.7817,61.2,4.45,Indonesia-Philippines Arc,0,298538261891.79694
2020-09-17 20:51:03,60.1809,-161.187,128.2,5.6,Aleutian-Alaska Arc,0,15848931924611.11
2020-09-18 18:18:55,33.8799,74.8167,60.9,4.17,Himalaya-Alpide Belt,0,113501081567.23143
2020-09-18 19:46:16,27.0427,91.215,15.2,4.39,Himalaya-Alpide Belt,0,242661009508.24045
2020-09-19 14:05:42,29.887,23.5985,14.5,4.18,Mediterranean-Aegean Zone,0,117489755493.95303
2020-09-20 11:21:19,36.647,30.058,10.0,4.42,Mediterranean-Aegean Zone,0,269153480392.6914
2020-09-20 19:24:49,-14.4121,-75.0851,62.4,4.1,Andes Subduction Zone (Chile/Peru),0,89125093813.3744
2020-09-21 02:48:50,32.2071,-24.0713,19.8,4.67,Mid-Atlantic Ridge,0,638263486190.5482
2020-09-21 06:51:02,14.0593,-101.8788,2.0,4.21,Mexico-Central America Trench,0,130316677845.22948
2020-09-22 13:55:03,16.214,76.0435,28.2,5.66,Himalaya-Alpide Belt,0,19498445997580.414
2020-09-22 19:12:13,-9.2277,43.6561,22.5,4.12,East African Rift,0,95499258602.14369
2020-09-23 02:09:45,19.3307,-99.0154,57.4,4.9,Mexico-Central America Trench,0,1412537544622.7554
2020-09-24 11:47:41,21.9733,111.9995,23.0,4.62,Himalaya-Alpide Belt,0,537031796370.25323
2020-09-24 16:02:03,-25.6863,-52.6635,39.0,4.28,Andes Subduction Zone (Chile/Peru),0,165958690743.7556
2020-09-24 16:46:40,-38.6965,-86.9523,53.0,4.05,Andes Subduction Zone (Chile/Peru),0,74989420933.24559
2020-09-25 12:07:04,37.7021,-115.1144,13.9,4.08,California-Cascadia Fault System,0,83176377110.26709
2020-09-25 20:35:25,4.3186,102.248,45.8,4.83,Indonesia-Philippines Arc,0,1109174815262.401
2020-09-26 21:28:33,-11.3465,-67.3192,17.7,4.12,Mid-Atlantic Ridge,0,95499258602.14369
2020-09-27 02:36:02,-34.8228,161.3333,170.5,4.05,New Zealand-Tonga Arc,0,74989420933.24559
2020-09-27 06:34:16,57.1605,-160.1372,34.7,4.48,Aleutian-Alaska Arc,0,331131121482.59076
2020-09-28 05:53:23,-28.1458,-78.5786,87.2,4.61,Andes Subduction Zone (Chile/Peru),0,518800038928.96094
2020-09-29 13:11:08,-2.2603,101.3433,2.0,4.05,Indonesia-Philippines Arc,0,74989420933.24559
2020-09-29 16:14:13,34.0384,76.4732,40.3,4.05,Himalaya-Alpide Belt,0,74989420933.24559
2020-09-30 09:41:49,27.121,114.6525,29.9,4.43,Himalaya-Alpide Belt,0,278612116862.97723
2020-09-30 10:32:37,-13.7969,-54.4084,62.3,4.16,Andes Subduction Zone (Chile/Peru),0,109647819614.31828
2020-09-30 13:16:18,41.9545,142.154,55.5,4.04,Japan-Kuril Subduction Zone,0,72443596007.49892
2020-10-01 20:04:08,-20.3651,-60.6545,15.2,4.46,Andes Subduction Zone (Chile/Peru),0,309029543251.3579
2020-10-02 03:46:41,-3.5734,130.2572,36.4,4.46,Indonesia-Philippines Arc,0,309029543251.3579
2020-10-02 23:09:08,23.965,54.0053,50.8,4.66,Himalaya-Alpide Belt,0,616595001861.481
2020-10-05 10:15:49,-3.4768,118.0146,201.4,4.6,Indonesia-Philippines Arc,0,501187233627.2715
2020-10-05 23:21:19,-34.0969,-77.2348,12.6,4.19,Andes Subduction Zone (Chile/Peru),0,121618600064.63704
2020-10-06 02:55:21,-5.4814,29.8703,25.4,5.19,East African Rift,0,3845917820453.5435
2020-10-06 04:30:57,23.13,69.9263,18.0,4.23,Himalaya-Alpide Belt,0,139636836105.59363
2020-10-06 19:19:22,4.2363,113.0452,2.0,4.98,Indonesia-Philippines Arc,0,1862087136662.8657
2020-10-07 18:37:05,47.3989,24.3992,10.7,4.32,Mid-Atlantic Ridge,0,190546071796.32523
2020-10-08 05:32:26,38.9469,10.1478,28.2,4.46,Mediterranean-Aegean Zone,0,309029543251.3579
2020-10-08 16:56:32,35.8296,32.1932,2.0,5.19,Mediterranean-Aegean Zone,0,3845917820453.5435
2020-10-09 22:22:16,-0.1063,116.6283,41.2,4.53,Indonesia-Philippines Arc,0,393550075455.7764
2020-10-10 15:41:25,34.4689,26.854,32.4,4.64,Mediterranean-Aegean Zone,0,575439937337.1543
2020-10-11 11:08:58,-12.8105,-70.9994,2.0,4.33,Andes Subduction Zone (Chile/Peru),0,197242273611.48535
2020-10-11 15:46:24,55.5824,-158.8068,39.6,4.14,Aleutian-Alaska Arc,0,102329299228.07495
2020-10-11 22:30:17,27.2316,86.1312,38.4,4.8,Himalaya-Alpide Belt,0,1000000000000.0
2020-10-12 08:38:56,-29.0002,-57.2708,32.1,4.01,Andes Subduction Zone (Chile/Peru),0,65313055264.74716
2020-10-12 12:07:27,-2.2646,117.1273,236.0,4.09,Indonesia-Philippines Arc,0,86099375218.45981
2020-10-12 20:46:26,65.4493,-159.0147,30.1,4.09,Aleutian-Alaska Arc,0,86099375218.45981
2020-10-12 22:41:28,-45.4873,168.7033,144.2,4.42,New Zealand-Tonga Arc,0,269153480392.6914
2020-10-13 06:33:55,32.3109,149.3272,31.3,4.59,Japan-Kuril Subduction Zone,0,484172367584.0979
2020-10-14 13:49:26,-15.3996,114.0542,81.3,4.56,Indonesia-Philippines Arc,0,436515832240.16656
2020-10-15 05:51:19,60.0106,-166.4093,54.6,4.14,Aleutian-Alaska Arc,0,102329299228.07495
2020-10-15 06:50:26,14.8159,-105.3083,74.9,4.0,Mexico-Central America Trench,0,63095734448.019424
2020-10-15 06:57:51,23.0692,73.1515,27.7,4.66,Himalaya-Alpide Belt,0,616595001861.481
2020-10-16 10:58:14,13.8027,54.3002,2.0,5.07,Himalaya-Alpide Belt,0,2540972705549.3115
2020-10-16 11:21:05,2.1101,139.4272,52.6,4.36,Indonesia-Philippines Arc,0,218776162394.95517
2020-10-16 18:34:13,21.6488,-96.1056,2.0,4.43,Mexico-Central America Trench,0,278612116862.97723
2020-10-16 21:26:45,16.7601,-97.675,11.9,4.19,Mexico-Central America Trench,0,121618600064.63704
2020-10-17 07:04:17,-19.8684,-51.9681,2.0,4.24,Andes Subduction Zone (Chile/Peru),0,144543977074.5928
2020-10-17 08:04:22,-19.5824,-71.2307,8.9,4.02,Mid-Atlantic Ridge,0,67608297539.197914
2020-10-17 15:41:43,61.5557,-148.971,2.0,4.42,Aleutian-Alaska Arc,0,269153480392.6914
2020-10-17 18:33:22,60.7303,-145.0596,89.8,4.4,Aleutian-Alaska Arc,0,251188643150.95822
2020-10-18 11:52:49,7.3538,112.9455,173.9,4.02,Indonesia-Philippines Arc,0,67608297539.197914
2020-10-18 16:52:22,40.5029,-124.1803,6.2,4.48,California-Cascadia Fault System,0,331131121482.59076
2020-10-19 09:53:00,63.9627,-153.2695,47.9,4.31,Aleutian-Alaska Arc,0,184077200146.8958
2020-10-19 23:23:48,66.3509,-161.5122,48.3,4.13,Aleutian-Alaska Arc,0,98855309465.6941
2020-10-20 21:04:33,33.7159,104.4348,42.5,4.71,Himalaya-Alpide Belt,0,732824533138.9015
2020-10-21 00:10:28,-7.6058,-79.554,2.0,5.16,Andes Subduction Zone (Chile/Peru),0,3467368504525.3096
2020-10-23 15:14:01,59.6775,-166.5516,57.2,4.18,Aleutian-Alaska Arc,0,117489755493.95303
2020-10-23 16:29:16,34.4488,147.6791,2.0,4.34,Japan-Kuril Subduction Zone,0,204173794466.95233
2020-10-24 10:01:25,-32.1209,-48.6176,2.0,4.28,Andes Subduction Zone (Chile/Peru),0,165958690743.7556
2020-10-24 11:45:36,40.1669,-115.3225,21.3,4.03,California-Cascadia Fault System,0,69984199600.22717
2020-10-24 18:38:38,56.6918,-149.2952,2.0,4.55,Aleutian-Alaska Arc,0,421696503428.5823
2020-10-25 08:09:04,-14.6691,-58.5095,2.0,4.32,Andes Subduction Zone (Chile/Peru),0,190546071796.32523
